On the greatest solutions to weakly linear systems of fuzzy relation inequalities and equations|Jelena Ignjatovi?, Miroslav ?iri?, Stojan Bogdanovi?|Fuzzy Sets and Systems|2010|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271522&_user=686465&_pii=S0165011410003118&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2010-12-16&wchp=dGLzVlt-zSkWb&md5=14f570578ea18a12f8df00ba2b66faae&pid=1-s2.0-S0165011410003118-main.pdf|
Identifying valuable customers on social networking sites for profit maximization|Kaiquan Xu, Jiexun Li, Yuxia Song|Expert Systems with Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271506&_user=686465&_pii=S0957417412008147&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-12-01&wchp=dGLbVlB-zSkzk&md5=b16bc017f6a09bf576f0b21cf26b3c1a&pid=1-s2.0-S0957417412008147-main.pdf|
Discovering influencers for marketing in the blogosphere|Yung-Ming Li, Cheng-Yang Lai, Ching-Wen Chen|Information Sciences|2011|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271625&_user=686465&_pii=S0020025511003550&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2011-12-01&wchp=dGLbVlB-zSkzk&md5=e37d46c4c2d7316d2d7746446d82c745&pid=1-s2.0-S0020025511003550-main.pdf|
Collaboration in natural resource governance: Reconciling stakeholder expectations in deer management in Scotland|Althea L. Davies, Rehema M. White|Journal of Environmental Management|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=272592&_user=686465&_pii=S0301479712003969&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-12-15&wchp=dGLzVlt-zSkWb&md5=4fe868a0450f35fdd5d394b7245d2fce&pid=1-s2.0-S0301479712003969-main.pdf |
Bounded budget betweenness centrality game for strategic network formations|Xiaohui Bei, Wei Chen, Shang-Hua Teng, Jialin Zhang, Jiajie Zhu|Theoretical Computer Science|2011|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271538&_user=686465&_pii=S0304397511008218&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2011-12-09&wchp=dGLbVlB-zSkzV&md5=7aa9fa1028bc50f4a82617f0e5843837&pid=1-s2.0-S0304397511008218-main.pdf|
An unstructured information management system (UIMS) for emergency management|W.B. Lee, Y. Wang, W.M. Wang, C.F. Cheung|Expert Systems with Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271506&_user=686465&_pii=S0957417412002813&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-12-01&wchp=dGLzVlS-zSkWA&md5=4924405d20a34477ea458fd01e77feb7&pid=1-s2.0-S0957417412002813-main.pdf |
A genetic search of patterns of behaviour in OSS communities|M.R. Martnez-Torres|Expert Systems with Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271506&_user=686465&_pii=S0957417412007993&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-12-15&wchp=dGLbVlB-zSkzk&md5=cdbd1b61098ef5c8dccfa69f85b21d17&pid=1-s2.0-S0957417412007993-main.pdf|
A diagnosis framework for identifying the current knowledge sharing activity status in a community of practice|Sung-jin Kim, Jong-yi Hong, Eui-ho Suh|Expert Systems with Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271506&_user=686465&_pii=S0957417412008081&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-12-15&wchp=dGLbVlB-zSkzk&md5=dc390f098f4c2896a9080de7e031f22b&pid=1-s2.0-S0957417412008081-main.pdf|
The interaction of conduct problems and depressed mood in relation to adolescent substance involvement and peer substance use|W. Alex Mason, Julia E. Hitchings, Richard L. Spoth|Drug and Alcohol Dependence|2008|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271276&_user=686465&_pii=S0376871608001063&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2008-08-01&wchp=dGLbVlS-zSkzV&md5=311b5bc952f9e8340e86d86359a18f0b&pid=1-s2.0-S0376871608001063-main.pdf|
Social structure of Facebook networks|Amanda L. Traud, Peter J. Mucha, Mason A. Porter|Physica A: Statistical Mechanics and its Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437111009186&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-08-15&wchp=dGLbVlB-zSkzV&md5=0ab4648f8b65a28b851ce5dc756c87c3&pid=1-s2.0-S0378437111009186-main.pdf|
Recommendation Retrieval in Reputation Assessment for Peer-to-Peer Systems|Farag Azzedin, Ahmad Ridha|Electronic Notes in Theoretical Computer Science|2009|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=272990&_user=686465&_pii=S1571066109002576&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2009-08-01&wchp=dGLzVlB-zSkzS&md5=61efd1f972f75bc99d570c9ab5bd3d13&pid=1-s2.0-S1571066109002576-main.pdf|
Propagation of trust and distrust for the detection of trolls in a social network|F. Javier Ortega, Jos A. Troyano, Fermn L. Cruz, Carlos G. Vallejo, Fernando Enrquez|Computer Networks|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271990&_user=686465&_pii=S138912861200179X&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-08-16&wchp=dGLzVlS-zSkWA&md5=cd482046b3655c700b0892a9f3139dfb&pid=1-s2.0-S138912861200179X-main.pdf |
Payment for Ecosystem Services: The roles of positive incentives and information sharing in stimulating adoption of silvopastoral conservation practices|Kelly Garbach, Mark Lubell, Fabrice A.J. DeClerck|Agriculture, Ecosystems & Environment|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271239&_user=686465&_pii=S0167880912001600&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-08-01&wchp=dGLzVlS-zSkWA&md5=e4c8fe52860505b6e5b903643de5d635&pid=1-s2.0-S0167880912001600-main.pdf |
Modelling collaboration using complex networks|Christopher Durugbo, Windo Hutabarat, Ashutosh Tiwari, Jeffrey R. Alcock|Information Sciences|2011|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271625&_user=686465&_pii=S0020025511001551&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2011-08-01&wchp=dGLbVlB-zSkzV&md5=9fcc0b302981b965b2729315629e2868&pid=1-s2.0-S0020025511001551-main.pdf|
Impact and degree of user sociability in social media Supplementary content |Hyoseop Shin, Jeehoon Lee|Information Sciences|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271625&_user=686465&_pii=S0020025512000680&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-08-01&wchp=dGLbVlB-zSkzV&md5=4b50adc40bb1e6e86d816370d4a0861d&pid=1-s2.0-S0020025512000680-main.pdf|
Identifying important species: Linking structure and function in ecological networks|Ferenc Jordn, Thomas A. Okey, Barbara Bauer, Simone Libralato|Ecological Modelling|2008|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271743&_user=686465&_pii=S0304380008001981&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2008-08-10&wchp=dGLbVlS-zSkzk&md5=13538826fe80917388884de289584393&pid=1-s2.0-S0304380008001981-main.pdf|
HYMAD: Hybrid DTN-MANET routing for dense and highly dynamic wireless networks|John Whitbeck, Vania Conan|Computer Communications|2010|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271515&_user=686465&_pii=S0140366410001143&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2010-08-16&wchp=dGLbVlS-zSkzV&md5=684f8326817685b33e3572f95ea702f4&pid=1-s2.0-S0140366410001143-main.pdf|
Building and analyzing the US airport network based on en-route location information|Tao Jia, Bin Jiang|Physica A: Statistical Mechanics and its Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437112002257&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-08-01&wchp=dGLzVlS-zSkWA&md5=ad7e8e018d6333d1c2cedf652b0a3724&pid=1-s2.0-S0378437112002257-main.pdf |
Approximation techniques for clustering dissimilarity data|Xibin Zhu, Andrej Gisbrecht, Frank-Michael Schleif, Barbara Hammer|Neurocomputing|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271597&_user=686465&_pii=S0925231212001890&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-08-01&wchp=dGLzVlS-zSkWA&md5=21f9b70f4dc751f939925e3fe62312f0&pid=1-s2.0-S0925231212001890-main.pdf |
Weighted network properties of Chinese nature science basic research|Jian-Guo Liu, Zhao-Guo Xuan, Yan-Zhong Dang, Qiang Guo, Zhong-Tuo Wang|Physica A: Statistical Mechanics and its Applications|2007|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437106012064&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2007-04-01&wchp=dGLbVlS-zSkzV&md5=65bf5a14217511924386a523f119acf4&pid=1-s2.0-S0378437106012064-main.pdf|
Visual assessment of software evolution|Lucian Voinea, Johan Lukkien, Alexandru Telea|Science of Computer Programming|2007|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271600&_user=686465&_pii=S0167642306002061&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2007-04-01&wchp=dGLzVlt-zSkWb&md5=480894ca91775e4f4984a6fd5cdc2188&pid=1-s2.0-S0167642306002061-main.pdf|
Social network based microblog user behavior analysis|Qiang Yan, Lianren Wu, Lan Zheng|Physica A: Statistical Mechanics and its Applications|2013|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437112010540&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2013-04-01&wchp=dGLzVlt-zSkWb&md5=fb5fbb9eb2c42d160929af43e556dbc1&pid=1-s2.0-S0378437112010540-main.pdf |
Self-similar scaling of density in complex real-world networks|Neli Blagus, Lovro ubelj, Marko Bajec|Physica A: Statistical Mechanics and its Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437111009915&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-04-15&wchp=dGLzVlt-zSkWb&md5=9e4b9de86f607e5a2246c97bc0622f16&pid=1-s2.0-S0378437111009915-main.pdf |
Second order centrality: Distributed assessment of nodes criticity in complex networks|Anne-Marie Kermarrec, Erwan Le Merrer, Bruno Sericola, Gilles Trdan|Computer Communications|2011|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271515&_user=686465&_pii=S0140366410002689&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2011-04-15&wchp=dGLbVlB-zSkzV&md5=fd20a9917e98918534425c02b5d8f1b3&pid=1-s2.0-S0140366410002689-main.pdf|
Recommendation of similar users, resources and social networks in a Social Internetworking Scenario|Pasquale De Meo, Antonino Nocera, Giorgio Terracina, Domenico Ursino|Information Sciences|2011|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271625&_user=686465&_pii=S0020025510005943&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2011-04-01&wchp=dGLbVlB-zSkzk&md5=3360f6d2d4e9edfd236b82601ef34efd&pid=1-s2.0-S0020025510005943-main.pdf|
Power-law accelerating growth complex networks with mixed attachment mechanisms|Tao Chen, Zhi-Gang Shao|Physica A: Statistical Mechanics and its Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437111009861&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-04-15&wchp=dGLzVlS-zSkWA&md5=212fb3c4cf1749de237743ef6f43250e&pid=1-s2.0-S0378437111009861-main.pdf |
On clique relaxation models in network analysis|Jeffrey Pattillo, Nataly Youssef, Sergiy Butenko|European Journal of Operational Research|2013|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271700&_user=686465&_pii=S0377221712007679&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2013-04-01&wchp=dGLbVlB-zSkzV&md5=3bc60db500cdab03dbe92ddf641645cd&pid=1-s2.0-S0377221712007679-main.pdf|
Identifying the underlying structure and dynamic interactions in a voting network|Serguei Saavedra, Janet Efstathiou, Felix Reed-Tsochas|Physica A: Statistical Mechanics and its Applications|2007|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437106012544&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2007-04-15&wchp=dGLzVlt-zSkWb&md5=91441a6285c761a465db6905fa590105&pid=1-s2.0-S0378437106012544-main.pdf|
Identifying strengths and weaknesses of landscape visualisation for effective communication of future alternatives|Christopher J. Pettit, Christopher M. Raymond, Brett A. Bryan, Hayden Lewis|Landscape and Urban Planning|2011|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271853&_user=686465&_pii=S0169204611000193&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2011-04-15&wchp=dGLbVlB-zSkzk&md5=4db9484e22274529c270b6fcc69ce567&pid=1-s2.0-S0169204611000193-main.pdf|
Effects of a soft cut-off on node-degree in the Twitter social network|Saptarshi Ghosh, Ajitesh Srivastava, Niloy Ganguly|Computer Communications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271515&_user=686465&_pii=S014036641200028X&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-04-01&wchp=dGLbVlB-zSkzV&md5=c3ae736c37e2debfb42fc10a5373d5e8&pid=1-s2.0-S014036641200028X-main.pdf|
Deterministic sublinear-time approximations for metric 1-median selection|Ching-Lueh Chang|Information Processing Letters|2013|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271527&_user=686465&_pii=S0020019013000483&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2013-04-30&wchp=dGLbVlB-zSkzk&md5=8da8b3ee269aa971b222bf29e7efea05&pid=1-s2.0-S0020019013000483-main.pdf|
Community detection based on the “clumpiness” matrix in complex networks|Ali Faqeeh, Keivan Aghababaei Samani|Physica A: Statistical Mechanics and its Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437111009149&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-04-01&wchp=dGLzVlt-zSkWb&md5=ce84bd9ce521c25ca367327fa22fdc1f&pid=1-s2.0-S0378437111009149-main.pdf |
Are friends overrated? A study for the social news aggregator Digg.com|Christian Doerr, Norbert Blenn, Siyu Tang, Piet Van Mieghem|Computer Communications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271515&_user=686465&_pii=S0140366412000485&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-04-01&wchp=dGLbVlB-zSkzk&md5=1e51ee43741e432b1f8662d49b49f2b7&pid=1-s2.0-S0140366412000485-main.pdf|
An extended clique degree distribution and its heterogeneity in cooperation–competition networks|Ai-Xia Feng, Chun-Hua Fu, Xiu-Lian Xu, Yue-Ping Zhou, Hui Chang, Jian Wang, Da-Ren He, Guo-Lin Feng|Physica A: Statistical Mechanics and its Applications|2012|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271529&_user=686465&_pii=S0378437111009101&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2012-04-01&wchp=dGLzVlt-zSkWb&md5=baa620a647d7a0e862d5504ba345ada9&pid=1-s2.0-S0378437111009101-main.pdf |
Advice to an aging scientist|Daniel E.L. Promislow, Scott D. Pletcher|Mechanisms of Ageing and Development|2002|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=271048&_user=686465&_pii=S0047637402000210&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2002-04-30&wchp=dGLbVlS-zSkzV&md5=288321e104d145c33a6f015a224b2bc6&pid=1-s2.0-S0047637402000210-main.pdf|
Web Hyperlink Analysis|Liwen Vaughan|Encyclopedia of Social Measurement|2005|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=273418&_user=686465&_pii=B0123693985005041&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2005-12-31&wchp=dGLzVlt-zSkWb&md5=8fa79dc426134b069b8d75795fe9df43&pid=3-s2.0-B0123693985005041-main.pdf|
Subject Index|Sem Autor|International Encyclopedia of the Social & Behavioral Sciences|2004|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=272777&_user=686465&_pii=B0080430767991095&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2004-12-31&_idxType=subject&wchp=dGLbVlS-zSkzV&md5=bb1c11219128190b3170647ba1cfe987&pid=3-s2.0-B0080430767991095-main.pdf|
Chapter 6 - Preparing Data and Filtering|Derek L. Hansen, Ben Shneiderman, Marc A. Smith|Analyzing Social Media Networks with NodeXL|2011|sem Link para download|
Chapter 77 - Issues in global tuberculosis control|Donald A Enarson, Asma I ElSony, Chiang Chen-Yuan, I D Rusen|Tuberculosis|2009|sem Link para download|
Chapter Six - Pillar Two: Performance Management through a Knowledge Management Lens|Sem Autor|Addressing the Human Capital Crisis in the Federal Government|2004|sem Link para download|
Chapter 21 - Prospects for the Future of Data Mining and Text Mining as Part of Our Everyday Lives|Robert Nisbet, John Elder, Gary Miner|Handbook of Statistical Analysis and Data Mining Applications|2009|sem Link para download|
Chapter 7 - Cyber-Enabled Social Movement Organizations|Wenji Mao, Fei-Yue Wang|Advances in Intelligence and Security Informatics|2012|sem Link para download|
7 - Descriptions of Methods and Techniques|Jytte Brender|Handbook of Evaluation Methods for Health Informatics|2006|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=273921&_user=686465&_pii=B9780123704641500071&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2006-12-31&wchp=dGLzVlt-zSkWb&md5=778a7d4f245097af17db617573221479&pid=3-s2.0-B9780123704641500071-main.pdf|
Chapter 4 - The Power of Knowledge-pattern Recognition|Bryan Davis|World Congress on Intellectual Capital Readings|2002|sem Link para download|
Structural Models in Anthropology|David B. Kronenfeld|Encyclopedia of Social Measurement|2005|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=273418&_user=686465&_pii=B0123693985004138&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2005-12-31&wchp=dGLbVlS-zSkzV&md5=929345727d7397b0eecc5a883965542b&pid=3-s2.0-B0123693985004138-main.pdf|
Social Networks and the Education of Children and Youth|B. Schneider, T.G. Ford, L. Perez-Felkner|International Encyclopedia of Education (Third Edition)|2010|sem Link para download|
Index|V.S. Ramachandran|Encyclopedia of Human Behavior (Second Edition)|2012|sem Link para download|
Evolution and Phylogeny of Communication|T.J. Ord|Encyclopedia of Animal Behavior|2010|sem Link para download|
Chapter 5 - Tie Strength|Jennifer Golbeck|Analyzing the Social Web|2013|sem Link para download|
Bibliography|Morgan Kaufmann|Data Mining (Third Edition)|2012|sem Link para download|
Chapter 4 - Structures, roles and responsibilities in a knowledge-centric culture|Christina Evans|Managing for Knowledge|2003|sem Link para download|
Chapter Five - Knowledge Management: The Key Pillar in a Human Capital Strategy|Dr. Jay Liebowitz|Addressing the Human Capital Crisis in the Federal Government|2004|sem Link para download|
Chapter 6 - Social Computing in ISI: A Synthetic View|Wenji Mao, Fei-Yue Wang|Advances in Intelligence and Security Informatics|2012|sem Link para download|
Social Psychology|Lisa Troyer, Reef Youngreen|Encyclopedia of Social Measurement|2013|http://pdn.sciencedirect.com/science?_ob=MiamiImageURL&_cid=273418&_user=686465&_pii=B0123693985002887&_check=y&_origin=search&_zone=rslt_list_item&_coverDate=2005-12-31&wchp=dGLbVlS-zSkzk&md5=0a5121ff50371941ac5360525a14242e&pid=3-s2.0-B0123693985002887-main.pdf|
Chapter 3 - Privacy-Preserving Social Network Integration, Analysis, and Mining|Christopher C. Yang|Intelligent Systems for Security Informatics|2013|sem Link para download|
11 - Advanced Cluster Analysis|Jiawei Han, Micheline Kamber, Jian Pei|Data Mining (Third Edition)|2012|sem Link para download|
